mass,stheta_sq,ctau,BRbrULobs,BRULobs,theta_sq_inflaton,BRULobs_inflaton,BRtheory,excl
0.675,3.584568320710593e-07,10.0,3.239971088041343e-09,3.820006916568232e-08,2.908752100054092e-07,5.188676121277384e-08,1.3509198706411365e-06,True
0.675,1.792284160355297e-07,20.0,5.811275900644743e-09,6.851639576811537e-08,1.4543760500270458e-07,9.306511595465617e-08,6.754599353205682e-07,True
0.675,7.169136641421185e-08,50.0,1.2911610483380064e-08,1.5223111568061424e-07,5.817504200108184e-08,2.067739593406335e-07,2.701839741282273e-07,True
0.675,4.4807104008882417e-08,80.0,2.004461251524496e-08,2.3633099298566585e-07,3.635940125067615e-08,3.210059580531115e-07,1.6886498383014207e-07,False
0.675,3.5845683207105925e-08,100.0,2.4803383586796087e-08,2.924380936779735e-07,2.9087521000540915e-08,3.972156560862806e-07,1.3509198706411363e-07,False
0.68,3.51674559520135e-05,0.1,4.2449896502301813e-08,5.046084830126185e-07,2.847206754743936e-05,6.879334053246749e-07,0.00013216826370005384,True
0.68,1.758372797600675e-05,0.2,1.618046840617631e-08,1.9233972964884615e-07,1.423603377371968e-05,2.622170051652684e-07,6.608413185002692e-05,True
0.68,7.033491190402702e-06,0.5,3.7005868905174597e-09,4.3989448525019206e-08,5.694413509487872e-06,5.997087274772234e-08,2.643365274001077e-05,True
0.68,3.516745595201351e-06,1.0,1.4747055423925436e-09,1.7530052790509193e-08,2.847206754743936e-06,2.3898743912703384e-08,1.3216826370005385e-05,True
0.68,4.395931994001688e-06,0.8,1.8743243176873982e-09,2.2280382958545355e-08,3.55900844342992e-06,3.0374875248037944e-08,1.652103296250673e-05,True
0.68,1.7583727976006754e-06,2.0,1.448194352126223e-09,1.7214910172848832e-08,1.423603377371968e-06,2.3469109569587112e-08,6.608413185002693e-06,True
0.68,7.033491190402702e-07,5.0,1.806629803018277e-09,2.147568779624718e-08,5.694413509487872e-07,2.9277833280088625e-08,2.643365274001077e-06,True
0.68,4.395931994001689e-07,8.0,2.403311412935401e-09,2.8568534347839602e-08,3.55900844342992e-07,3.8947520267020114e-08,1.6521032962506732e-06,True
0.68,3.516745595201351e-07,10.0,2.813207054833891e-09,3.344102721812646e-08,2.847206754743936e-07,4.559019617422006e-08,1.3216826370005385e-06,True
0.68,1.7583727976006757e-07,20.0,5.398319748519383e-09,6.41706614990149e-08,1.423603377371968e-07,8.748394680842179e-08,6.608413185002692e-07,True
0.68,7.033491190402701e-08,50.0,1.2102225133151029e-08,1.4386102131451333e-07,5.694413509487873e-08,1.961259186439479e-07,2.6433652740010776e-07,True
0.68,4.395931994001689e-08,80.0,1.882771418436484e-08,2.238079495117813e-07,3.55900844342992e-08,3.051176704901381e-07,1.652103296250673e-07,False
0.68,3.5167455952013505e-08,100.0,2.3313852536981485e-08,2.77135369722944e-07,2.8472067547439362e-08,3.778190122591539e-07,1.3216826370005386e-07,False
0.685,3.4489228696921075e-05,0.1,2.7845073839026883e-08,3.337417363684011e-07,2.7870997731491083e-05,4.566117572189674e-07,0.00012931364593539693,True
0.685,1.7244614348460538e-05,0.2,1.3460718036201156e-08,1.61335661601687e-07,1.3935498865745542e-05,2.2073283595766025e-07,6.465682296769846e-05,True
0.685,6.897845739384216e-06,0.5,3.3093522559861326e-09,3.9664788628410974e-08,5.574199546298217e-06,5.426773718030088e-08,2.5862729187079388e-05,True
0.685,3.448922869692108e-06,1.0,1.2823110992266987e-09,1.536935169554385e-08,2.7870997731491086e-06,2.102771670508707e-08,1.2931364593539694e-05,True
0.685,4.3111535871151344e-06,0.8,1.646250164902708e-09,1.9731403540447482e-08,3.483874716436385e-06,2.699569715504516e-08,1.6164205741924616e-05,True
0.685,1.724461434846054e-06,2.0,1.1190596078055926e-09,1.3412673953312546e-08,1.3935498865745543e-06,1.8350670459947232e-08,6.465682296769847e-06,True
0.685,6.897845739384217e-07,5.0,1.3728881635005875e-09,1.645497807530052e-08,5.574199546298217e-07,2.251302619720516e-08,2.586272918707939e-06,True
0.685,4.311153587115135e-07,8.0,1.8230555872017943e-09,2.185053416220731e-08,3.483874716436386e-07,2.989500476789395e-08,1.6164205741924617e-06,True
0.685,3.448922869692109e-07,10.0,2.133682228617569e-09,2.557360113152831e-08,2.787099773149109e-07,3.498875231533589e-08,1.2931364593539697e-06,True
0.685,1.7244614348460541e-07,20.0,4.229312811120399e-09,5.0691127967135394e-08,1.3935498865745546e-07,6.935352248223256e-08,6.465682296769849e-07,True
0.685,6.897845739384217e-08,50.0,9.620183377832891e-09,1.153042984644707e-07,5.574199546298217e-08,1.5775461262251378e-07,2.586272918707939e-07,True
0.685,4.3111535871151353e-08,80.0,1.50102312309787e-08,1.7990760819232598e-07,3.4838747164363865e-08,2.461422116623747e-07,1.6164205741924622e-07,False
0.685,3.4489228696921085e-08,100.0,1.8608473838437663e-08,2.2303493989309497e-07,2.7870997731491093e-08,3.051472582781684e-07,1.2931364593539698e-07,False
0.69,3.381100144182867e-05,0.1,3.4857317642477545e-08,4.2127935234480774e-07,2.7269927915542824e-05,5.784727821317961e-07,0.00012646136129975378,True
0.69,1.6905500720914335e-05,0.2,1.4627806857468909e-08,1.767890766106992e-07,1.3634963957771412e-05,2.42754999570448e-07,6.323068064987689e-05,True
0.69,6.762200288365736e-06,0.5,3.1112373698844997e-09,3.760186247316604e-08,5.453985583108565e-06,5.1632376182505864e-08,2.5292272259950754e-05,True
0.69,3.381100144182868e-06,1.0,1.174542672332493e-09,1.4195314205663097e-08,2.7269927915542824e-06,1.9492061161032e-08,1.2646136129975377e-05,True
0.69,4.226375180228584e-06,0.8,1.517044062921792e-09,1.833472520350832e-08,3.408740989442853e-06,2.517602497977288e-08,1.5807670162469223e-05,True
0.69,1.690550072091434e-06,2.0,9.555144951424556e-10,1.154817854312322e-08,1.3634963957771412e-06,1.5857190563015106e-08,6.3230680649876885e-06,True
0.69,6.762200288365736e-07,5.0,1.140659174582248e-09,1.3785804267640642e-08,5.453985583108565e-07,1.892974935571812e-08,2.5292272259950755e-06,True
0.69,4.226375180228585e-07,8.0,1.49476045062911e-09,1.806540942164438e-08,3.408740989442853e-07,2.4806218463645967e-08,1.5807670162469221e-06,True
0.69,3.381100144182868e-07,10.0,1.7421236576493123e-09,2.1054997224017763e-08,2.7269927915542825e-07,2.8911321559348457e-08,1.2646136129975378e-06,True
0.69,1.690550072091434e-07,20.0,3.138823435376834e-09,3.793526276298612e-08,1.3634963957771412e-07,5.209017928190368e-08,6.323068064987689e-07,True
0.69,6.762200288365737e-08,50.0,7.1105746256254085e-09,8.593714249063435e-08,5.453985583108565e-08,1.1800316732429233e-07,2.529227225995075e-07,True
0.69,4.2263751802285855e-08,80.0,1.1093406522896918e-08,1.3407294167605684e-07,3.408740989442853e-08,1.8410004465745455e-07,1.5807670162469222e-07,False
0.69,3.3811001441828685e-08,100.0,1.3750176490262704e-08,1.661821918100107e-07,2.7269927915542823e-08,2.281903309574377e-07,1.2646136129975376e-07,False
0.695,3.313277418673625e-05,0.1,6.480364805100885e-08,7.898053209368382e-07,2.6706265661258032e-05,1.0879330434779903e-06,0.00012378482546997202,True
0.695,1.6566387093368126e-05,0.2,2.7532363082880967e-08,3.355552891668703e-07,1.3353132830629016e-05,4.622173051017527e-07,6.189241273498601e-05,True
0.695,6.626554837347251e-06,0.5,3.879318799538764e-09,4.727984799674137e-08,5.341253132251607e-06,6.512656671552752e-08,2.4756965093994404e-05,True
0.695,3.313277418673625e-06,1.0,1.1747818385761135e-09,1.4317850537010496e-08,2.670626566125804e-06,1.972240791226388e-08,1.2378482546997205e-05,True
0.695,4.141596773342031e-06,0.8,1.599727539429299e-09,1.9496947481967983e-08,3.338283207657254e-06,2.6856457978059464e-08,1.5473103183746502e-05,True
0.695,1.6566387093368128e-06,2.0,9.537188158898535e-10,1.1623607900507086e-08,1.3353132830629017e-06,1.601116982143601e-08,6.189241273498601e-06,True
0.695,6.626554837347252e-07,5.0,1.113316604763161e-09,1.3568732699078206e-08,5.341253132251607e-07,1.869052065126313e-08,2.47569650939944e-06,True
0.695,4.141596773342032e-07,8.0,1.441814673248076e-09,1.7572357961079496e-08,3.338283207657254e-07,2.420539387479104e-08,1.5473103183746502e-06,True
0.695,3.313277418673626e-07,10.0,1.6734496153548302e-09,2.0395447637247244e-08,2.670626566125803e-07,2.809411488234434e-08,1.23784825469972e-06,True
0.695,1.656638709336813e-07,20.0,2.891724647868833e-09,3.5243378764314087e-08,1.3353132830629016e-07,4.854669284327865e-08,6.1892412734986e-07,True
0.695,6.626554837347253e-08,50.0,6.490611143769214e-09,7.910541106336771e-08,5.341253132251608e-08,1.089653213676305e-07,2.475696509399441e-07,True
0.695,4.141596773342032e-08,80.0,1.0105426941683976e-08,1.231615844002818e-07,3.338283207657254e-08,1.696513733248012e-07,1.54731031837465e-07,False
0.695,3.3132774186736265e-08,100.0,1.2515385357039098e-08,1.525333564675853e-07,2.670626566125804e-08,2.101101047747489e-07,1.2378482546997204e-07,False
0.88,1.2112329769346087e-05,0.1,7.944098427678515e-08,1.99184789085188e-06,6.270328932817443e-06,4.243727549496027e-06,2.84480986579086e-05,True
0.88,6.0561648846730446e-06,0.2,3.356367220919896e-08,8.415521321615006e-07,3.135164466408721e-06,1.792967216017429e-06,1.4224049328954299e-05,True
0.88,2.422465953869218e-06,0.5,8.871912397110058e-09,2.2244815011903642e-07,1.2540657865634886e-06,4.739364623825998e-07,5.6896197315817204e-06,True
0.88,1.211232976934609e-06,1.0,3.583012357082384e-09,8.983795544985894e-08,6.270328932817443e-07,1.914040767289263e-07,2.8448098657908602e-06,True
0.88,1.5140412211682611e-06,0.8,4.807394800415458e-09,1.205372677702091e-07,7.837911166021804e-07,2.568104353383352e-07,3.556012332238575e-06,True
0.88,6.056164884673045e-07,2.0,3.353006191898998e-09,8.407094111620926e-08,3.135164466408722e-07,1.791171758473632e-07,1.4224049328954303e-06,True
0.88,2.422465953869218e-07,5.0,2.873025195456941e-09,7.20362320285038e-08,1.254065786563489e-07,1.5347665041355449e-07,5.689619731581722e-07,True
0.88,1.5140412211682616e-07,8.0,3.4077192152124806e-09,8.544277734257557e-08,7.837911166021805e-08,1.820399387822064e-07,3.556012332238576e-07,True
0.88,1.211232976934609e-07,10.0,3.825169152619653e-09,9.59096262232951e-08,6.270328932817445e-08,2.043400627803918e-07,2.844809865790861e-07,True
0.88,6.056164884673045e-08,20.0,5.815361837998692e-09,1.458103309898587e-07,3.1351644664087225e-08,3.106559097533077e-07,1.4224049328954304e-07,False
0.88,2.4224659538692183e-08,50.0,1.2198747245620564e-08,3.058628892054784e-07,1.2540657865634889e-08,6.516555683047705e-07,5.6896197315817216e-08,False
0.88,1.5140412211682614e-08,80.0,1.8642455763745053e-08,4.674279470649297e-07,7.837911166021805e-09,9.958776799544896e-07,3.5560123322385754e-08,False
0.88,1.2112329769346091e-08,100.0,2.2944864847265773e-08,5.753035548083376e-07,6.2703289328174435e-09,1.2257118407866886e-06,2.8448098657908605e-08,False
0.885,1.1645805589686254e-05,0.1,6.602761241992485e-08,1.712926996440012e-06,5.999777814095905e-06,3.661170080911079e-06,2.72028948227752e-05,True
0.885,5.822902794843127e-06,0.2,2.1312508161269762e-08,5.529015703174295e-07,2.9998889070479526e-06,1.181758878890912e-06,1.36014474113876e-05,True
0.885,2.329161117937251e-06,0.5,4.567576796981813e-09,1.1849475268171533e-07,1.1999555628191811e-06,2.532679116885218e-07,5.440578964555041e-06,True
0.885,1.1645805589686254e-06,1.0,1.8018850997033902e-09,4.6745558693464774e-08,5.999777814095906e-07,9.991286333841112e-08,2.7202894822775204e-06,True
0.885,1.4557256987107817e-06,0.8,2.348640633666076e-09,6.092981101234825e-08,7.499722267619882e-07,1.302299523433239e-07,3.4003618528469e-06,True
0.885,5.822902794843127e-07,2.0,1.635941215345674e-09,4.244054524541415e-08,2.999888907047953e-07,9.071142832881656e-08,1.3601447411387602e-06,True
0.885,2.329161117937251e-07,5.0,1.733818258760649e-09,4.4979728836227264e-08,1.1999555628191812e-07,9.6138619920721e-08,5.440578964555041e-07,True
0.885,1.455725698710782e-07,8.0,2.073044032083979e-09,5.3780122546032624e-08,7.499722267619882e-08,1.1494837551307249e-07,3.4003618528469005e-07,True
0.885,1.1645805589686257e-07,10.0,2.329561762960005e-09,6.043485577322537e-08,5.999777814095906e-08,1.2917204659682505e-07,2.7202894822775205e-07,True
0.885,5.82290279484313e-08,20.0,3.6347200808798947e-09,9.429403734070206e-08,2.999888907047953e-08,2.015418689982568e-07,1.3601447411387602e-07,False
0.885,2.329161117937251e-08,50.0,7.757314894071534e-09,2.012448067549926e-07,1.1999555628191813e-08,4.301359409720258e-07,5.440578964555042e-08,False
0.885,1.4557256987107821e-08,80.0,1.1913640435318926e-08,3.090706384739568e-07,7.499722267619883e-09,6.606003506399654e-07,3.4003618528469006e-08,False
0.885,1.1645805589686257e-08,100.0,1.48554838770138e-08,3.85389664195058e-07,5.999777814095906e-09,8.237228504050419e-07,2.7202894822775206e-08,False
0.89,1.117928141002642e-05,0.1,1.1155508919058249e-07,2.9979658722755447e-06,5.729226695374369e-06,6.429870699466473e-06,2.595919964012569e-05,True
0.89,5.58964070501321e-06,0.2,3.473020072026553e-08,9.3335012550396e-07,2.864613347687185e-06,2.001797512046422e-06,1.2979599820062846e-05,True
0.89,2.2358562820052843e-06,0.5,4.8748130513747905e-09,1.3100722941270165e-07,1.1458453390748738e-06,2.809770296616609e-07,5.191839928025137e-06,True
0.89,1.117928141002642e-06,1.0,1.606340081960014e-09,4.3169278783481736e-08,5.729226695374369e-07,9.258707156540205e-08,2.5959199640125687e-06,True
0.89,1.3974101762533025e-06,0.8,2.172645487202482e-09,5.838834490158238e-08,7.161533369217961e-07,1.2522807932702217e-07,3.244899955015711e-06,True
0.89,5.589640705013211e-07,2.0,1.1156931124906124e-09,2.998348080261412e-08,2.864613347687185e-07,6.430690437927195e-08,1.2979599820062846e-06,True
0.89,2.235856282005285e-07,5.0,1.1199520133366083e-09,3.009793581746233e-08,1.1458453390748741e-07,6.455238113842559e-08,5.19183992802514e-07,True
0.89,1.397410176253303e-07,8.0,1.3947471656152675e-09,3.748286549100455e-08,7.161533369217961e-08,8.039116815219764e-08,3.244899955015711e-07,True
0.89,1.1179281410026424e-07,10.0,1.603755331506172e-09,4.309981540260692e-08,5.729226695374369e-08,9.243809036401373e-08,2.5959199640125687e-07,True
0.89,5.589640705013212e-08,20.0,3.311506191705863e-09,8.899443871720234e-08,2.8646133476871853e-08,1.908703295174171e-07,1.297959982006285e-07,False
0.89,2.2358562820052845e-08,50.0,7.503152496432717e-09,2.0164203428097218e-07,1.145845339074874e-08,4.324706361716956e-07,5.1918399280251386e-08,False
0.89,1.3974101762533029e-08,80.0,1.0239465349723712e-08,2.751785498228185e-07,7.161533369217962e-09,5.901876705769225e-07,3.244899955015711e-08,False
0.89,1.1179281410026422e-08,100.0,1.2663985622545713e-08,3.4033585539533885e-07,5.7292266953743695e-09,7.29933440811103e-07,2.595919964012569e-08,False
0.895,1.0726688714998352e-05,0.1,1.0024656250234917e-07,2.798558508784121e-06,5.510124811219375e-06,5.9702056589826506e-06,2.4949989482928327e-05,True
0.895,5.363344357499177e-06,0.2,3.739239104441848e-08,1.043874139012879e-06,2.7550624056096875e-06,2.2269119164165656e-06,1.2474994741464163e-05,True
0.895,2.145337742999671e-06,0.5,4.917703539295859e-09,1.3728631426391009e-07,1.102024962243875e-06,2.928748953243672e-07,4.989997896585665e-06,True
0.895,1.0726688714998356e-06,1.0,1.53005174036132e-09,4.271407627336631e-08,5.510124811219375e-07,9.11225615205244e-08,2.4949989482928327e-06,True
0.895,1.3408360893747942e-06,0.8,2.089687805704628e-09,5.8337297991839497e-08,6.887656014024219e-07,1.244518081388821e-07,3.118748685366041e-06,True
0.895,5.363344357499178e-07,2.0,1.0606540313168242e-09,2.9610016444686762e-08,2.755062405609688e-07,6.316747968133148e-08,1.2474994741464163e-06,True
0.895,2.1453377429996722e-07,5.0,1.120795259175285e-09,3.1288964238513366e-08,1.1020249622438753e-07,6.67492034824876e-08,4.989997896585666e-07,True
0.895,1.3408360893747945e-07,8.0,1.391619738919039e-09,3.8849504303477255e-08,6.88765601402422e-08,8.287821380660024e-08,3.118748685366041e-07,True
0.895,1.0726688714998357e-07,10.0,1.5905692761890963e-09,4.440352936376533e-08,5.510124811219377e-08,9.472669642398514e-08,2.494998948292833e-07,True
0.895,5.3633443574991786e-08,20.0,3.3111677071822103e-09,9.243705050463784e-08,2.7550624056096883e-08,1.971973072173581e-07,1.2474994741464165e-07,False
0.895,2.145337742999671e-08,50.0,7.510765769134642e-09,2.096761916420197e-07,1.102024962243875e-08,4.473052759004084e-07,4.989997896585665e-08,False
0.895,1.3408360893747945e-08,80.0,1.1699215512875697e-08,3.266041079352743e-07,6.887656014024219e-09,6.967493040870237e-07,3.118748685366041e-08,False
0.895,1.0726688714998357e-08,100.0,1.4490711876354157e-08,4.04533621977908e-07,5.510124811219375e-09,8.629974723060391e-07,2.4949989482928326e-08,False
0.9,1.0276498650208022e-05,0.1,6.647987126973173e-08,1.931310470336521e-06,5.308189837552208e-06,4.08477303417734e-06,2.401968548285257e-05,True
0.9,5.138249325104011e-06,0.2,2.8862838167089564e-08,8.384959310399332e-07,2.654094918776104e-06,1.7734412053296342e-06,1.2009842741426285e-05,True
0.9,2.0552997300416047e-06,0.5,5.800571332157135e-09,1.6851272323130272e-07,1.0616379675104416e-06,3.564088935172996e-07,4.8039370965705146e-06,True
0.9,1.0276498650208023e-06,1.0,1.9856798849849994e-09,5.768609775203049e-08,5.308189837552208e-07,1.220076316902865e-07,2.4019685482852573e-06,True
0.9,1.2845623312760027e-06,0.8,2.666491101029963e-09,7.74643825885842e-08,6.63523729694026e-07,1.638392303915331e-07,3.0024606853565713e-06,True
0.9,5.138249325104012e-07,2.0,1.4191895075848355e-09,4.122895401330679e-08,2.654094918776104e-07,8.720033478177564e-08,1.2009842741426286e-06,True
0.9,2.055299730041605e-07,5.0,1.306992270661166e-09,3.796950578822925e-08,1.0616379675104417e-07,8.030651505647066e-08,4.803937096570514e-07,True
0.9,1.284562331276003e-07,8.0,1.5065424900475234e-09,4.3766650408066856e-08,6.63523729694026e-08,9.25676301811729e-08,3.0024606853565716e-07,True
0.9,1.0276498650208024e-07,10.0,1.678625920080044e-09,4.87658557892684e-08,5.3081898375522084e-08,1.0314108258413544e-07,2.401968548285257e-07,True
0.9,5.138249325104012e-08,20.0,2.732486508272794e-09,7.938161886729272e-08,2.6540949187761042e-08,1.678942361359231e-07,1.2009842741426286e-07,False
0.9,2.0552997300416045e-08,50.0,5.808908929378282e-09,1.687549392359836e-07,1.0616379675104415e-08,3.569211868122218e-07,4.803937096570514e-08,False
0.9,1.2845623312760029e-08,80.0,9.052871716775093e-09,2.629954841862263e-07,6.6352372969402605e-09,5.562424469884033e-07,3.0024606853565715e-08,False
0.9,1.0276498650208022e-08,100.0,1.1170467642294776e-08,3.2451388223342855e-07,5.3081898375522085e-09,6.8635549577502e-07,2.4019685482852572e-08,False
0.905,9.826308585417688e-06,0.1,5.587481994882059e-08,1.691970035444518e-06,5.106254863885041e-06,3.545592252139168e-06,2.3090513767965895e-05,True
0.905,4.913154292708844e-06,0.2,2.3959750386363525e-08,7.255357555977772e-07,2.5531274319425205e-06,1.5203897822112285e-06,1.1545256883982948e-05,True
0.905,1.9652617170835378e-06,0.5,3.653460681101644e-09,1.106320522153053e-07,1.0212509727770082e-06,2.318339798906592e-07,4.618102753593179e-06,True
